train_no,origin,destination,departure_date,departure_time,seat_class,count_of_nett_sales
G1032,Padalarang,Halim,1/12/2025,1:23:00 PM,Premium Economy Class,169.0
G1049,Halim,Tegalluar,1/12/2025,6:00:00 PM,Premium Economy Class,62.0
G1008,Tegalluar,Halim,1/12/2025,7:05:00 AM,Premium Economy Class,154.0
G1048,Padalarang,Halim,1/12/2025,5:23:00 PM,First Class,4.0
G1023,Halim,Tegalluar,1/12/2025,11:25:00 AM,Premium Economy Class,49.0
G1032,Padalarang,Halim,1/12/2025,1:23:00 PM,First Class,3.0
G1039,Halim,Tegalluar,1/12/2025,3:25:00 PM,Business Class,0.0
G1042,Padalarang,Halim,1/12/2025,3:53:00 PM,Business Class,3.0
G1041,Halim,Tegalluar,1/12/2025,4:00:00 PM,Business Class,4.0
G1013,Halim,Tegalluar,1/12/2025,9:00:00 AM,Premium Economy Class,71.0
G1045,Halim,Tegalluar,1/12/2025,5:00:00 PM,Business Class,3.0
G1033,Halim,Tegalluar,1/12/2025,2:00:00 PM,Business Class,2.0
G1020,Padalarang,Halim,1/12/2025,10:23:00 AM,Business Class,10.0
G1036,Padalarang,Halim,1/12/2025,2:23:00 PM,Business Class,12.0
G1059,Halim,Padalarang,1/12/2025,8:25:00 PM,Business Class,4.0
G1019,Karawang,Tegalluar,1/12/2025,10:42:00 AM,Premium Economy Class,2.0
G1015,Halim,Karawang,1/12/2025,9:25:00 AM,Premium Economy Class,11.0
G1023,Halim,Padalarang,1/12/2025,11:25:00 AM,Premium Economy Class,148.0
G1055,Halim,Padalarang,1/12/2025,7:25:00 PM,Business Class,12.0
G1031,Halim,Padalarang,1/12/2025,1:25:00 PM,Business Class,5.0
G1034,Padalarang,Halim,1/12/2025,1:53:00 PM,First Class,17.0
G1023,Karawang,Tegalluar,1/12/2025,11:42:00 AM,Premium Economy Class,3.0
G1043,Halim,Tegalluar,1/12/2025,4:25:00 PM,First Class,3.0
G1029,Halim,Padalarang,1/12/2025,1:00:00 PM,Business Class,21.0
G1004,Tegalluar,Halim,1/12/2025,6:05:00 AM,Business Class,9.0
G1055,Halim,Karawang,1/12/2025,7:25:00 PM,Premium Economy Class,5.0
G1064,Padalarang,Halim,1/12/2025,9:23:00 PM,Business Class,1.0
G1057,Halim,Tegalluar,1/12/2025,8:00:00 PM,Business Class,3.0
G1037,Halim,Padalarang,1/12/2025,3:00:00 PM,First Class,3.0
G1014,Tegalluar,Halim,1/12/2025,8:35:00 AM,First Class,1.0
G1024,Tegalluar,Padalarang,1/12/2025,11:05:00 AM,Premium Economy Class,3.0
G1061,Halim,Padalarang,1/12/2025,9:00:00 PM,Premium Economy Class,127.0
G1043,Halim,Tegalluar,1/12/2025,4:25:00 PM,Premium Economy Class,64.0
G1034,Karawang,Halim,1/12/2025,2:14:00 PM,Premium Economy Class,2.0
G1040,Tegalluar,Halim,1/12/2025,3:05:00 PM,Premium Economy Class,46.0
G1046,Padalarang,Halim,1/12/2025,4:53:00 PM,Premium Economy Class,116.0
G1003,Halim,Padalarang,1/12/2025,6:25:00 AM,Business Class,11.0
G1058,Tegalluar,Halim,1/12/2025,7:35:00 PM,Business Class,1.0
G1034,Tegalluar,Karawang,1/12/2025,1:35:00 PM,Premium Economy Class,5.0
G1063,Karawang,Tegalluar,1/12/2025,9:42:00 PM,Premium Economy Class,1.0
G1025,Halim,Tegalluar,1/12/2025,12:00:00 PM,Business Class,9.0
G1042,Karawang,Halim,1/12/2025,4:14:00 PM,Premium Economy Class,13.0
G1012,Tegalluar,Padalarang,1/12/2025,8:05:00 AM,Premium Economy Class,0.0
G1036,Tegalluar,Halim,1/12/2025,2:05:00 PM,Business Class,7.0
G1054,Padalarang,Karawang,1/12/2025,6:53:00 PM,Business Class,2.0
G1028,Padalarang,Halim,1/12/2025,12:23:00 PM,Premium Economy Class,166.0
G1050,Padalarang,Halim,1/12/2025,5:53:00 PM,Business Class,10.0
G1015,Karawang,Tegalluar,1/12/2025,9:42:00 AM,Premium Economy Class,2.0
G1019,Halim,Padalarang,1/12/2025,10:25:00 AM,Business Class,21.0
G1047,Halim,Tegalluar,1/12/2025,5:25:00 PM,Business Class,2.0
G1044,Padalarang,Halim,1/12/2025,4:23:00 PM,Business Class,9.0
G1005,Halim,Tegalluar,1/12/2025,7:00:00 AM,Business Class,3.0
G1051,Halim,Padalarang,1/12/2025,6:25:00 PM,Premium Economy Class,97.0
G1063,Halim,Tegalluar,1/12/2025,9:25:00 PM,Business Class,1.0
G1019,Karawang,Padalarang,1/12/2025,10:42:00 AM,Business Class,3.0
G1051,Halim,Padalarang,1/12/2025,6:25:00 PM,First Class,2.0
G1042,Tegalluar,Halim,1/12/2025,3:35:00 PM,Premium Economy Class,33.0
G1059,Halim,Padalarang,1/12/2025,8:25:00 PM,Premium Economy Class,120.0
G1051,Karawang,Tegalluar,1/12/2025,6:42:00 PM,Premium Economy Class,3.0
G1005,Halim,Tegalluar,1/12/2025,7:00:00 AM,Premium Economy Class,89.0
G1003,Karawang,Padalarang,1/12/2025,6:42:00 AM,Premium Economy Class,18.0
G1057,Halim,Padalarang,1/12/2025,8:00:00 PM,First Class,3.0
G1003,Halim,Padalarang,1/12/2025,6:25:00 AM,Premium Economy Class,247.0
G1014,Tegalluar,Halim,1/12/2025,8:35:00 AM,Premium Economy Class,69.0
G1058,Tegalluar,Halim,1/12/2025,7:35:00 PM,Premium Economy Class,57.0
G1059,Halim,Karawang,1/12/2025,8:25:00 PM,Premium Economy Class,8.0
G1034,Tegalluar,Halim,1/12/2025,1:35:00 PM,Business Class,2.0
G1063,Halim,Padalarang,1/12/2025,9:25:00 PM,Premium Economy Class,71.0
G1060,Padalarang,Halim,1/12/2025,8:23:00 PM,Premium Economy Class,120.0
G1008,Padalarang,Halim,1/12/2025,7:23:00 AM,Premium Economy Class,206.0
G1007,Halim,Tegalluar,1/12/2025,7:25:00 AM,First Class,2.0
G1019,Halim,Padalarang,1/12/2025,10:25:00 AM,First Class,5.0
G1034,Padalarang,Halim,1/12/2025,1:53:00 PM,Premium Economy Class,161.0
G1047,Halim,Padalarang,1/12/2025,5:25:00 PM,Premium Economy Class,139.0
G1021,Halim,Padalarang,1/12/2025,11:00:00 AM,Business Class,1.0
G1037,Halim,Padalarang,1/12/2025,3:00:00 PM,Premium Economy Class,173.0
G1011,Halim,Tegalluar,1/12/2025,8:25:00 AM,First Class,3.0
G1030,Padalarang,Karawang,1/12/2025,12:53:00 PM,Premium Economy Class,3.0
G1049,Padalarang,Tegalluar,1/12/2025,6:33:00 PM,Premium Economy Class,1.0
G1038,Padalarang,Halim,1/12/2025,2:53:00 PM,First Class,12.0
G1025,Halim,Padalarang,1/12/2025,12:00:00 PM,Premium Economy Class,213.0
G1015,Karawang,Padalarang,1/12/2025,9:42:00 AM,Premium Economy Class,8.0
G1010,Padalarang,Halim,1/12/2025,7:53:00 AM,Premium Economy Class,144.0
G1004,Padalarang,Halim,1/12/2025,6:23:00 AM,Business Class,13.0
G1041,Halim,Padalarang,1/12/2025,4:00:00 PM,Premium Economy Class,210.0
G1052,Padalarang,Halim,1/12/2025,6:23:00 PM,Premium Economy Class,107.0
G1014,Tegalluar,Padalarang,1/12/2025,8:35:00 AM,Premium Economy Class,8.0
G1043,Karawang,Tegalluar,1/12/2025,4:42:00 PM,Premium Economy Class,11.0
G1031,Karawang,Padalarang,1/12/2025,1:42:00 PM,Premium Economy Class,7.0
G1019,Halim,Tegalluar,1/12/2025,10:25:00 AM,Business Class,2.0
G1043,Halim,Padalarang,1/12/2025,4:25:00 PM,Premium Economy Class,107.0
G1058,Padalarang,Karawang,1/12/2025,7:53:00 PM,Premium Economy Class,6.0
G1013,Halim,Padalarang,1/12/2025,9:00:00 AM,Premium Economy Class,197.0
G1017,Halim,Padalarang,1/12/2025,10:00:00 AM,Premium Economy Class,194.0
G1013,Halim,Padalarang,1/12/2025,9:00:00 AM,Business Class,23.0
G1008,Padalarang,Halim,1/12/2025,7:23:00 AM,First Class,0.0
G1043,Halim,Padalarang,1/12/2025,4:25:00 PM,Business Class,10.0
G1038,Padalarang,Halim,1/12/2025,2:53:00 PM,Business Class,5.0
G1030,Padalarang,Halim,1/12/2025,12:53:00 PM,Premium Economy Class,104.0
G1018,Padalarang,Halim,1/12/2025,9:53:00 AM,First Class,2.0
G1053,Halim,Tegalluar,1/12/2025,7:00:00 PM,Premium Economy Class,46.0
G1063,Halim,Tegalluar,1/12/2025,9:25:00 PM,Premium Economy Class,58.0
G1007,Halim,Padalarang,1/12/2025,7:25:00 AM,First Class,0.0
G1045,Halim,Tegalluar,1/12/2025,5:00:00 PM,Premium Economy Class,108.0
G1046,Padalarang,Halim,1/12/2025,4:53:00 PM,Business Class,9.0
G1059,Halim,Tegalluar,1/12/2025,8:25:00 PM,Premium Economy Class,47.0
G1064,Padalarang,Halim,1/12/2025,9:23:00 PM,Premium Economy Class,154.0
G1040,Padalarang,Halim,1/12/2025,3:23:00 PM,First Class,6.0
G1022,Tegalluar,Halim,1/12/2025,10:35:00 AM,Business Class,5.0
G1026,Padalarang,Halim,1/12/2025,11:53:00 AM,Premium Economy Class,123.0
G1009,Halim,Tegalluar,1/12/2025,8:00:00 AM,Premium Economy Class,67.0
G1050,Tegalluar,Halim,1/12/2025,5:35:00 PM,Premium Economy Class,27.0
G1004,Tegalluar,Halim,1/12/2025,6:05:00 AM,Premium Economy Class,214.0
G1039,Padalarang,Tegalluar,1/12/2025,4:05:00 PM,Premium Economy Class,1.0
G1018,Padalarang,Karawang,1/12/2025,9:53:00 AM,Premium Economy Class,2.0
G1024,Tegalluar,Halim,1/12/2025,11:05:00 AM,Business Class,1.0
G1008,Padalarang,Halim,1/12/2025,7:23:00 AM,Business Class,7.0
G1022,Padalarang,Halim,1/12/2025,10:53:00 AM,Premium Economy Class,137.0
G1003,Halim,Tegalluar,1/12/2025,6:25:00 AM,Business Class,5.0
G1006,Padalarang,Halim,1/12/2025,6:53:00 AM,Business Class,10.0
G1028,Tegalluar,Halim,1/12/2025,12:05:00 PM,Premium Economy Class,54.0
G1012,Tegalluar,Halim,1/12/2025,8:05:00 AM,Premium Economy Class,111.0
G1064,Padalarang,Halim,1/12/2025,9:23:00 PM,First Class,1.0
G1039,Halim,Karawang,1/12/2025,3:25:00 PM,Premium Economy Class,2.0
G1036,Tegalluar,Halim,1/12/2025,2:05:00 PM,First Class,4.0
G1012,Tegalluar,Halim,1/12/2025,8:05:00 AM,First Class,0.0
G1018,Tegalluar,Halim,1/12/2025,9:35:00 AM,Business Class,1.0
G1013,Halim,Padalarang,1/12/2025,9:00:00 AM,First Class,6.0
G1040,Tegalluar,Padalarang,1/12/2025,3:05:00 PM,Premium Economy Class,3.0
G1019,Halim,Tegalluar,1/12/2025,10:25:00 AM,First Class,0.0
G1019,Halim,Tegalluar,1/12/2025,10:25:00 AM,Premium Economy Class,32.0
G1005,Halim,Tegalluar,1/12/2025,7:00:00 AM,First Class,1.0
G1033,Halim,Padalarang,1/12/2025,2:00:00 PM,First Class,6.0
G1022,Karawang,Halim,1/12/2025,11:14:00 AM,Premium Economy Class,5.0
G1042,Tegalluar,Halim,1/12/2025,3:35:00 PM,First Class,9.0
G1003,Karawang,Tegalluar,1/12/2025,6:42:00 AM,Premium Economy Class,7.0
G1007,Halim,Karawang,1/12/2025,7:25:00 AM,Premium Economy Class,14.0
G1019,Karawang,Padalarang,1/12/2025,10:42:00 AM,Premium Economy Class,7.0
G1005,Halim,Padalarang,2/12/2025,7:00:00 AM,First Class,4.0
G1033,Halim,Padalarang,2/12/2025,2:00:00 PM,Premium Economy Class,233.0
G1010,Padalarang,Halim,2/12/2025,7:53:00 AM,Premium Economy Class,143.0
G1015,Halim,Padalarang,2/12/2025,9:25:00 AM,Business Class,7.0
G1022,Tegalluar,Halim,2/12/2025,10:35:00 AM,First Class,0.0
G1064,Tegalluar,Halim,2/12/2025,9:05:00 PM,First Class,1.0
G1028,Padalarang,Halim,2/12/2025,12:23:00 PM,First Class,2.0
G1038,Tegalluar,Halim,2/12/2025,2:35:00 PM,Premium Economy Class,67.0
G1034,Tegalluar,Halim,2/12/2025,1:35:00 PM,Premium Economy Class,61.0
G1055,Halim,Tegalluar,2/12/2025,7:25:00 PM,Premium Economy Class,40.0
G1012,Tegalluar,Padalarang,2/12/2025,8:05:00 AM,Premium Economy Class,0.0
G1031,Halim,Tegalluar,2/12/2025,1:25:00 PM,Business Class,1.0
G1023,Halim,Padalarang,2/12/2025,11:25:00 AM,Business Class,7.0
G1016,Padalarang,Halim,2/12/2025,9:23:00 AM,First Class,3.0
G1046,Padalarang,Halim,2/12/2025,4:53:00 PM,Premium Economy Class,222.0
G1025,Halim,Tegalluar,2/12/2025,12:00:00 PM,Premium Economy Class,52.0
G1062,Karawang,Halim,2/12/2025,9:14:00 PM,Premium Economy Class,8.0
G1059,Karawang,Tegalluar,2/12/2025,8:42:00 PM,Premium Economy Class,1.0
G1055,Halim,Padalarang,2/12/2025,7:25:00 PM,Business Class,1.0
G1054,Karawang,Halim,2/12/2025,7:14:00 PM,Premium Economy Class,6.0
G1019,Padalarang,Tegalluar,2/12/2025,11:05:00 AM,Premium Economy Class,2.0
G1054,Padalarang,Halim,2/12/2025,6:53:00 PM,Premium Economy Class,205.0
G1039,Halim,Tegalluar,2/12/2025,3:25:00 PM,Business Class,16.0
G1032,Tegalluar,Padalarang,2/12/2025,1:05:00 PM,Premium Economy Class,0.0
G1023,Halim,Padalarang,2/12/2025,11:25:00 AM,Premium Economy Class,134.0
G1022,Tegalluar,Halim,2/12/2025,10:35:00 AM,Premium Economy Class,36.0
G1050,Tegalluar,Halim,2/12/2025,5:35:00 PM,Premium Economy Class,44.0
G1042,Padalarang,Karawang,2/12/2025,3:53:00 PM,Premium Economy Class,7.0
G1027,Karawang,Padalarang,2/12/2025,12:42:00 PM,Premium Economy Class,6.0
G1030,Padalarang,Karawang,2/12/2025,12:53:00 PM,Premium Economy Class,12.0
G1050,Tegalluar,Padalarang,2/12/2025,5:35:00 PM,Premium Economy Class,2.0
G1063,Halim,Tegalluar,2/12/2025,9:25:00 PM,Premium Economy Class,78.0
G1064,Padalarang,Halim,2/12/2025,9:23:00 PM,First Class,4.0
G1062,Padalarang,Halim,2/12/2025,8:53:00 PM,First Class,4.0
G1033,Padalarang,Tegalluar,2/12/2025,2:33:00 PM,Premium Economy Class,1.0
G1056,Padalarang,Halim,2/12/2025,7:23:00 PM,Premium Economy Class,107.0
G1029,Halim,Padalarang,2/12/2025,1:00:00 PM,Business Class,14.0
G1043,Halim,Padalarang,2/12/2025,4:25:00 PM,Premium Economy Class,144.0
G1003,Halim,Padalarang,2/12/2025,6:25:00 AM,Business Class,12.0
G1043,Padalarang,Tegalluar,2/12/2025,5:05:00 PM,Premium Economy Class,0.0
G1017,Halim,Padalarang,2/12/2025,10:00:00 AM,First Class,2.0
G1003,Halim,Padalarang,2/12/2025,6:25:00 AM,Premium Economy Class,159.0
G1003,Halim,Tegalluar,2/12/2025,6:25:00 AM,Premium Economy Class,116.0
G1014,Tegalluar,Karawang,2/12/2025,8:35:00 AM,Premium Economy Class,4.0
G1037,Halim,Tegalluar,2/12/2025,3:00:00 PM,Premium Economy Class,83.0
G1013,Halim,Tegalluar,2/12/2025,9:00:00 AM,Premium Economy Class,55.0
G1020,Padalarang,Halim,2/12/2025,10:23:00 AM,Business Class,3.0
G1016,Tegalluar,Halim,2/12/2025,9:05:00 AM,Premium Economy Class,54.0
G1008,Padalarang,Halim,2/12/2025,7:23:00 AM,First Class,3.0
G1039,Halim,Padalarang,2/12/2025,3:25:00 PM,First Class,2.0
G1059,Halim,Padalarang,2/12/2025,8:25:00 PM,First Class,6.0
G1007,Halim,Padalarang,2/12/2025,7:25:00 AM,Business Class,11.0
G1043,Halim,Tegalluar,2/12/2025,4:25:00 PM,Premium Economy Class,43.0
G1063,Halim,Tegalluar,2/12/2025,9:25:00 PM,First Class,2.0
G1022,Padalarang,Karawang,2/12/2025,10:53:00 AM,Premium Economy Class,3.0
G1027,Halim,Padalarang,2/12/2025,12:25:00 PM,First Class,3.0
G1058,Tegalluar,Karawang,2/12/2025,7:35:00 PM,Premium Economy Class,2.0
G1009,Halim,Padalarang,2/12/2025,8:00:00 AM,Premium Economy Class,195.0
G1037,Halim,Padalarang,2/12/2025,3:00:00 PM,Business Class,6.0
G1047,Halim,Padalarang,2/12/2025,5:25:00 PM,First Class,3.0
G1031,Halim,Padalarang,2/12/2025,1:25:00 PM,Business Class,19.0
G1021,Halim,Padalarang,2/12/2025,11:00:00 AM,Premium Economy Class,180.0
G1042,Tegalluar,Karawang,2/12/2025,3:35:00 PM,Premium Economy Class,1.0
G1015,Halim,Padalarang,2/12/2025,9:25:00 AM,First Class,0.0
G1020,Padalarang,Halim,2/12/2025,10:23:00 AM,First Class,5.0
G1025,Halim,Tegalluar,2/12/2025,12:00:00 PM,Business Class,3.0
G1006,Tegalluar,Halim,2/12/2025,6:35:00 AM,Business Class,1.0
G1031,Karawang,Padalarang,2/12/2025,1:42:00 PM,Business Class,2.0
G1061,Halim,Tegalluar,2/12/2025,9:00:00 PM,Premium Economy Class,68.0
G1062,Padalarang,Halim,2/12/2025,8:53:00 PM,Business Class,17.0
G1035,Halim,Padalarang,2/12/2025,2:25:00 PM,Business Class,6.0
G1007,Halim,Karawang,2/12/2025,7:25:00 AM,Premium Economy Class,14.0
G1003,Karawang,Padalarang,2/12/2025,6:42:00 AM,Premium Economy Class,7.0
G1046,Karawang,Halim,2/12/2025,5:14:00 PM,Premium Economy Class,11.0
G1041,Halim,Padalarang,2/12/2025,4:00:00 PM,Premium Economy Class,159.0
G1025,Halim,Padalarang,2/12/2025,12:00:00 PM,Business Class,8.0
G1057,Halim,Tegalluar,2/12/2025,8:00:00 PM,Premium Economy Class,64.0
G1032,Tegalluar,Halim,2/12/2025,1:05:00 PM,Business Class,4.0
G1046,Padalarang,Karawang,2/12/2025,4:53:00 PM,Premium Economy Class,7.0
G1003,Halim,Tegalluar,2/12/2025,6:25:00 AM,First Class,1.0
G1015,Halim,Padalarang,2/12/2025,9:25:00 AM,Premium Economy Class,132.0
G1035,Karawang,Padalarang,2/12/2025,2:42:00 PM,Premium Economy Class,0.0
G1041,Halim,Padalarang,2/12/2025,4:00:00 PM,Business Class,15.0
G1062,Tegalluar,Halim,2/12/2025,8:35:00 PM,Business Class,4.0
G1063,Halim,Tegalluar,2/12/2025,9:25:00 PM,Business Class,1.0
G1058,Padalarang,Halim,2/12/2025,7:53:00 PM,Business Class,1.0
G1059,Halim,Karawang,2/12/2025,8:25:00 PM,Premium Economy Class,2.0
G1010,Tegalluar,Halim,2/12/2025,7:35:00 AM,First Class,0.0
G1014,Padalarang,Halim,2/12/2025,8:53:00 AM,Premium Economy Class,112.0
G1033,Halim,Padalarang,2/12/2025,2:00:00 PM,First Class,4.0
G1039,Karawang,Tegalluar,2/12/2025,3:42:00 PM,Premium Economy Class,5.0
G1004,Tegalluar,Halim,2/12/2025,6:05:00 AM,Premium Economy Class,84.0
G1007,Halim,Tegalluar,2/12/2025,7:25:00 AM,Premium Economy Class,78.0
G1053,Halim,Padalarang,2/12/2025,7:00:00 PM,Premium Economy Class,134.0
G1058,Padalarang,Halim,2/12/2025,7:53:00 PM,First Class,1.0
G1058,Padalarang,Karawang,2/12/2025,7:53:00 PM,Premium Economy Class,3.0
G1029,Halim,Tegalluar,2/12/2025,1:00:00 PM,Business Class,3.0
G1011,Halim,Tegalluar,2/12/2025,8:25:00 AM,Premium Economy Class,53.0
G1063,Halim,Padalarang,2/12/2025,9:25:00 PM,Premium Economy Class,120.0
G1035,Halim,Tegalluar,2/12/2025,2:25:00 PM,Premium Economy Class,46.0
G1041,Halim,Padalarang,2/12/2025,4:00:00 PM,First Class,8.0
G1031,Halim,Padalarang,2/12/2025,1:25:00 PM,First Class,4.0
G1008,Tegalluar,Halim,2/12/2025,7:05:00 AM,Business Class,1.0
G1034,Karawang,Halim,2/12/2025,2:14:00 PM,Premium Economy Class,9.0
G1003,Halim,Padalarang,2/12/2025,6:25:00 AM,First Class,3.0
G1031,Halim,Karawang,2/12/2025,1:25:00 PM,Premium Economy Class,9.0
G1049,Halim,Tegalluar,2/12/2025,6:00:00 PM,First Class,2.0
G1032,Tegalluar,Halim,2/12/2025,1:05:00 PM,Premium Economy Class,72.0
G1049,Halim,Tegalluar,2/12/2025,6:00:00 PM,Business Class,4.0
G1014,Padalarang,Halim,2/12/2025,8:53:00 AM,Business Class,4.0
G1039,Padalarang,Tegalluar,2/12/2025,4:05:00 PM,Premium Economy Class,4.0
G1032,Padalarang,Halim,2/12/2025,1:23:00 PM,First Class,0.0
G1064,Padalarang,Halim,2/12/2025,9:23:00 PM,Premium Economy Class,126.0
G1043,Halim,Padalarang,2/12/2025,4:25:00 PM,Business Class,17.0
G1056,Padalarang,Halim,2/12/2025,7:23:00 PM,First Class,4.0
G1006,Tegalluar,Karawang,2/12/2025,6:35:00 AM,Premium Economy Class,13.0
G1006,Padalarang,Halim,2/12/2025,6:53:00 AM,Premium Economy Class,102.0
G1049,Halim,Padalarang,2/12/2025,6:00:00 PM,Business Class,13.0
G1011,Halim,Padalarang,2/12/2025,8:25:00 AM,Premium Economy Class,159.0
G1005,Halim,Padalarang,2/12/2025,7:00:00 AM,Premium Economy Class,177.0
G1034,Padalarang,Halim,2/12/2025,1:53:00 PM,Business Class,5.0
G1043,Halim,Tegalluar,2/12/2025,4:25:00 PM,Business Class,4.0
G1030,Karawang,Halim,2/12/2025,1:14:00 PM,Premium Economy Class,15.0
G1044,Tegalluar,Halim,2/12/2025,4:05:00 PM,Premium Economy Class,42.0
G1017,Halim,Tegalluar,2/12/2025,10:00:00 AM,First Class,1.0
G1053,Halim,Padalarang,2/12/2025,7:00:00 PM,First Class,5.0
G1029,Halim,Padalarang,2/12/2025,1:00:00 PM,Premium Economy Class,136.0
G1063,Halim,Karawang,2/12/2025,9:25:00 PM,Premium Economy Class,6.0
G1035,Halim,Padalarang,2/12/2025,2:25:00 PM,Premium Economy Class,144.0
G1015,Halim,Tegalluar,2/12/2025,9:25:00 AM,Premium Economy Class,40.0
G1005,Halim,Tegalluar,2/12/2025,7:00:00 AM,First Class,2.0
G1051,Halim,Karawang,2/12/2025,6:25:00 PM,Premium Economy Class,9.0
G1022,Padalarang,Halim,2/12/2025,10:53:00 AM,Premium Economy Class,94.0
G1040,Padalarang,Halim,2/12/2025,3:23:00 PM,Business Class,16.0
G1005,Halim,Padalarang,2/12/2025,7:00:00 AM,Business Class,18.0
G1009,Halim,Tegalluar,2/12/2025,8:00:00 AM,Premium Economy Class,87.0
G1017,Halim,Padalarang,2/12/2025,10:00:00 AM,Business Class,22.0
G1025,Halim,Padalarang,2/12/2025,12:00:00 PM,Premium Economy Class,188.0
G1051,Halim,Padalarang,2/12/2025,6:25:00 PM,Business Class,4.0
G1038,Padalarang,Halim,2/12/2025,2:53:00 PM,Business Class,26.0
G1026,Tegalluar,Karawang,2/12/2025,11:35:00 AM,Premium Economy Class,4.0
G1042,Tegalluar,Padalarang,2/12/2025,3:35:00 PM,Premium Economy Class,0.0
G1042,Tegalluar,Halim,2/12/2025,3:35:00 PM,Business Class,1.0
G1038,Karawang,Halim,2/12/2025,3:14:00 PM,Premium Economy Class,9.0
G1010,Tegalluar,Karawang,2/12/2025,7:35:00 AM,Premium Economy Class,4.0
G1037,Halim,Padalarang,2/12/2025,3:00:00 PM,Premium Economy Class,226.0
G1059,Halim,Tegalluar,2/12/2025,8:25:00 PM,Business Class,3.0
G1054,Padalarang,Halim,2/12/2025,6:53:00 PM,Business Class,13.0
G1039,Halim,Karawang,2/12/2025,3:25:00 PM,Premium Economy Class,7.0
G1043,Karawang,Padalarang,2/12/2025,4:42:00 PM,Premium Economy Class,9.0
G1047,Karawang,Padalarang,2/12/2025,5:42:00 PM,Premium Economy Class,8.0
G1046,Tegalluar,Karawang,2/12/2025,4:35:00 PM,Premium Economy Class,8.0
G1011,Halim,Karawang,2/12/2025,8:25:00 AM,Premium Economy Class,16.0
G1023,Halim,Tegalluar,2/12/2025,11:25:00 AM,Premium Economy Class,19.0
G1064,Tegalluar,Halim,2/12/2025,9:05:00 PM,Business Class,1.0
G1014,Tegalluar,Halim,2/12/2025,8:35:00 AM,First Class,0.0
G1022,Tegalluar,Padalarang,2/12/2025,10:35:00 AM,Premium Economy Class,2.0
G1011,Halim,Padalarang,2/12/2025,8:25:00 AM,Business Class,8.0
G1055,Karawang,Padalarang,2/12/2025,7:42:00 PM,Premium Economy Class,9.0
G1055,Karawang,Tegalluar,2/12/2025,7:42:00 PM,Premium Economy Class,8.0
G1031,Karawang,Padalarang,2/12/2025,1:42:00 PM,Premium Economy Class,6.0
G1037,Halim,Tegalluar,2/12/2025,3:00:00 PM,First Class,2.0
G1011,Karawang,Tegalluar,2/12/2025,8:42:00 AM,Premium Economy Class,3.0
G1013,Halim,Padalarang,2/12/2025,9:00:00 AM,Business Class,17.0
G1018,Tegalluar,Halim,2/12/2025,9:35:00 AM,Premium Economy Class,52.0
G1062,Tegalluar,Halim,2/12/2025,8:35:00 PM,First Class,2.0
G1036,Tegalluar,Halim,2/12/2025,2:05:00 PM,Premium Economy Class,50.0
G1048,Padalarang,Halim,2/12/2025,5:23:00 PM,Business Class,10.0
G1013,Halim,Tegalluar,2/12/2025,9:00:00 AM,Business Class,9.0
G1044,Padalarang,Halim,2/12/2025,4:23:00 PM,First Class,2.0
G1063,Karawang,Tegalluar,2/12/2025,9:42:00 PM,Premium Economy Class,2.0
G1034,Tegalluar,Karawang,2/12/2025,1:35:00 PM,Premium Economy Class,0.0
G1042,Padalarang,Halim,2/12/2025,3:53:00 PM,Business Class,8.0
G1053,Padalarang,Tegalluar,2/12/2025,7:33:00 PM,Premium Economy Class,1.0
G1017,Halim,Padalarang,2/12/2025,10:00:00 AM,Premium Economy Class,275.0
G1026,Karawang,Halim,2/12/2025,12:14:00 PM,Premium Economy Class,7.0
G1012,Tegalluar,Halim,2/12/2025,8:05:00 AM,Premium Economy Class,89.0
G1021,Halim,Padalarang,2/12/2025,11:00:00 AM,First Class,3.0
G1047,Halim,Karawang,2/12/2025,5:25:00 PM,Premium Economy Class,5.0
G1064,Tegalluar,Halim,2/12/2025,9:05:00 PM,Premium Economy Class,38.0
G1026,Padalarang,Halim,2/12/2025,11:53:00 AM,Business Class,16.0
G1046,Tegalluar,Halim,2/12/2025,4:35:00 PM,Business Class,11.0
G1034,Padalarang,Karawang,2/12/2025,1:53:00 PM,Premium Economy Class,7.0
G1026,Padalarang,Karawang,2/12/2025,11:53:00 AM,Premium Economy Class,6.0
G1039,Halim,Tegalluar,2/12/2025,3:25:00 PM,Premium Economy Class,99.0
G1057,Halim,Padalarang,2/12/2025,8:00:00 PM,First Class,1.0
G1033,Halim,Tegalluar,2/12/2025,2:00:00 PM,Business Class,3.0
G1004,Padalarang,Halim,2/12/2025,6:23:00 AM,First Class,0.0
G1041,Halim,Tegalluar,2/12/2025,4:00:00 PM,First Class,0.0
G1052,Padalarang,Halim,2/12/2025,6:23:00 PM,Business Class,7.0
G1029,Halim,Tegalluar,2/12/2025,1:00:00 PM,Premium Economy Class,70.0
G1043,Halim,Tegalluar,2/12/2025,4:25:00 PM,First Class,1.0
G1042,Tegalluar,Halim,2/12/2025,3:35:00 PM,First Class,2.0
G1058,Tegalluar,Halim,2/12/2025,7:35:00 PM,Premium Economy Class,20.0
G1044,Padalarang,Halim,2/12/2025,4:23:00 PM,Premium Economy Class,166.0
G1018,Padalarang,Halim,2/12/2025,9:53:00 AM,First Class,2.0
G1042,Karawang,Halim,2/12/2025,4:14:00 PM,Premium Economy Class,16.0
